company,item,calories,"total fat
(g)","saturated fat
(g)","trans fat
(g)","cholesterol
(mg)","sodium 
(mg)","carbs
(g)","fiber
(g)","sugars
(g)","protein
(g)"
KFC,Wild Cherry Pepsi® (30 fl oz),0.3168724279835391,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.027345102111457256,0.3866171003717472,0.0,0.39772727272727276,0.11428571428571427
KFC,Country Fried Steak without Peppered White Gravy,0.29218106995884774,0.2371134020618557,0.1875,0.25,0.052631578947368425,0.2592592592592593,0.07806691449814127,0.06451612903225806,0.0,0.17142857142857143
KFC,Country Fried Steak with Peppered White Gravy,0.3168724279835391,0.25773195876288657,0.1875,0.25,0.052631578947368425,0.31464174454828664,0.09293680297397769,0.06451612903225806,0.0,0.17142857142857143
KFC,KFC® Gizzards,0.242798353909465,0.15463917525773196,0.03125,0.0,0.35964912280701755,0.2661820699203877,0.06319702602230483,0.0,0.0,0.2714285714285714
KFC,KFC® Livers,0.18518518518518517,0.12371134020618556,0.03125,0.0,0.49122807017543857,0.2592592592592593,0.040892193308550186,0.0,0.0,0.22857142857142856
Taco Bell,Bacon Club Chalupa,0.3580246913580247,0.26804123711340205,0.125,0.0,0.07894736842105263,0.29041190723433713,0.11152416356877323,0.06451612903225806,0.011363636363636364,0.2714285714285714
Taco Bell,Blue Raspberry Freeze™ (16 oz),0.09465020576131687,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.011768778123918312,0.10780669144981413,0.0,0.11363636363636365,0.11428571428571427
Taco Bell,Blue Raspberry Freeze™ (20 oz),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.013499480789200418,0.13754646840148696,0.0,0.14393939393939395,0.11428571428571427
Taco Bell,Loaded Nacho Taco,0.20164609053497942,0.1134020618556701,0.09375,0.0,0.03508771929824561,0.21079958463136034,0.08550185873605948,0.0967741935483871,0.007575757575757576,0.12857142857142856
Taco Bell,Midnight Berry Freeze™ (16 oz),0.11111111111111112,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.011768778123918312,0.12639405204460966,0.0,0.12878787878787878,0.11428571428571427
Taco Bell,Midnight Berry Freeze™ (20 oz),0.13580246913580246,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.013499480789200418,0.1561338289962825,0.0,0.1590909090909091,0.11428571428571427
Taco Bell,Nacho Fries,0.2592592592592593,0.1752577319587629,0.0,0.0,0.02631578947368421,0.21772239529248877,0.12639405204460966,0.12903225806451613,0.007575757575757576,0.04285714285714286
Taco Bell,Nacho Fries BellGrande®,0.5802469135802469,0.40206185567010305,0.15625,0.0,0.04385964912280702,0.49809622706818973,0.26765799256505574,0.3225806451612903,0.015151515151515152,0.17142857142857143
Taco Bell,Black Bean Chalupa – Online Exclusive,0.2674897119341564,0.1443298969072165,0.0625,0.0,0.008771929824561403,0.14849428868120457,0.14126394052044608,0.16129032258064516,0.011363636363636364,0.12857142857142856
Taco Bell,Black Bean Quesarito – Online Exclusive,0.51440329218107,0.28865979381443296,0.28125,0.0,0.052631578947368425,0.43579093111803396,0.26765799256505574,0.22580645161290322,0.01893939393939394,0.2571428571428571
Taco Bell,Quesarito – Online Exclusive,0.5308641975308642,0.32989690721649484,0.34375,0.0,0.08771929824561404,0.48078920041536866,0.2453531598513011,0.1935483870967742,0.01893939393939394,0.3
Taco Bell,Chalupa Supreme® – Beef,0.28395061728395066,0.1752577319587629,0.125,0.0,0.03508771929824561,0.1934925579785393,0.11895910780669144,0.12903225806451613,0.011363636363636364,0.17142857142857143
Taco Bell,Chalupa Supreme® – Chicken,0.2674897119341564,0.1443298969072165,0.0625,0.0,0.052631578947368425,0.1934925579785393,0.11152416356877323,0.06451612903225806,0.011363636363636364,0.21428571428571427
Taco Bell,Chalupa Supreme® – Steak,0.2674897119341564,0.15463917525773196,0.09375,0.0,0.04385964912280702,0.18310834198684667,0.11524163568773234,0.06451612903225806,0.011363636363636364,0.19999999999999998
Taco Bell,Cheesy Gordita Crunch,0.40740740740740744,0.2783505154639175,0.28125,0.0,0.08771929824561404,0.29387331256490135,0.1486988847583643,0.16129032258064516,0.015151515151515152,0.2714285714285714
Taco Bell,Crunchy Taco,0.13580246913580246,0.08247422680412371,0.0625,0.0,0.03508771929824561,0.10695742471443406,0.04460966542750929,0.0967741935483871,0.030303030303030304,0.09999999999999999
Taco Bell,Crunchy Taco Supreme®,0.1522633744855967,0.10309278350515463,0.09375,0.0,0.03508771929824561,0.1173416407061267,0.05204460966542751,0.0967741935483871,0.007575757575757576,0.09999999999999999
Taco Bell,Loaded Nacho Taco (New),0.20164609053497942,0.1134020618556701,0.09375,0.0,0.03508771929824561,0.21079958463136034,0.08550185873605948,0.0967741935483871,0.007575757575757576,0.12857142857142856
Taco Bell,Nacho Cheese Doritos® Locos Taco,0.13580246913580246,0.08247422680412371,0.0625,0.0,0.03508771929824561,0.12426445136725511,0.04460966542750929,0.0967741935483871,0.030303030303030304,0.09999999999999999
Taco Bell,Nacho Cheese Doritos® Locos Taco Supreme®,0.1522633744855967,0.10309278350515463,0.09375,0.0,0.04385964912280702,0.13118726202838352,0.05204460966542751,0.0967741935483871,0.007575757575757576,0.09999999999999999
Taco Bell,Soft Taco – Beef,0.14403292181069957,0.08247422680412371,0.09375,0.0,0.03508771929824561,0.17272412599515405,0.05947955390334572,0.0967741935483871,0.003787878787878788,0.11428571428571427
Taco Bell,Soft Taco – Chicken,0.12757201646090535,0.041237113402061855,0.03125,0.0,0.04385964912280702,0.17272412599515405,0.055762081784386616,0.03225806451612903,0.003787878787878788,0.15714285714285714
Taco Bell,Soft Taco Supreme®,0.19341563786008228,0.07216494845360824,0.0625,0.0,0.02631578947368421,0.06542056074766354,0.12267657992565055,0.0,0.030303030303030304,0.0857142857142857
Taco Bell,Soft Taco – Beef,0.16872427983539093,0.09278350515463916,0.125,0.0,0.03508771929824561,0.17964693665628245,0.07063197026022304,0.0967741935483871,0.007575757575757576,0.12857142857142856
Taco Bell,Soft Taco – Chicken,0.14403292181069957,0.06185567010309278,0.0625,0.0,0.052631578947368425,0.17964693665628245,0.06319702602230483,0.06451612903225806,0.007575757575757576,0.17142857142857143
Taco Bell,Bean Burrito (V),0.28395061728395066,0.08247422680412371,0.0625,0.0,0.0,0.3457943925233645,0.19702602230483268,0.3548387096774194,0.011363636363636364,0.17142857142857143
Taco Bell,Beefy 5-Layer Burrito,0.3991769547325103,0.1752577319587629,0.1875,0.0,0.04385964912280702,0.43232952578746975,0.23048327137546465,0.29032258064516125,0.01893939393939394,0.24285714285714283
Taco Bell,Burrito Supreme® – Beef,0.3168724279835391,0.13402061855670103,0.15625,0.0,0.03508771929824561,0.3838698511595708,0.18587360594795538,0.29032258064516125,0.015151515151515152,0.21428571428571427
Taco Bell,Burrito Supreme® – Chicken,0.3004115226337449,0.10309278350515463,0.09375,0.0,0.052631578947368425,0.3838698511595708,0.17843866171003717,0.25806451612903225,0.015151515151515152,0.2571428571428571
Taco Bell,Burrito Supreme® – Steak,0.3004115226337449,0.1134020618556701,0.125,0.0,0.04385964912280702,0.3769470404984424,0.17843866171003717,0.22580645161290322,0.015151515151515152,0.24285714285714283
Taco Bell,Chili Cheese Burrito (regional),0.3004115226337449,0.16494845360824742,0.21875,0.0,0.052631578947368425,0.3354101765316719,0.14498141263940517,0.12903225806451613,0.007575757575757576,0.21428571428571427
Taco Bell,Quesarito – Beef,0.5308641975308642,0.32989690721649484,0.34375,0.0,0.08771929824561404,0.48078920041536866,0.2453531598513011,0.1935483870967742,0.01893939393939394,0.3
Taco Bell,Quesarito – Chicken,0.5061728395061729,0.28865979381443296,0.3125,0.0,0.10526315789473685,0.48078920041536866,0.24163568773234198,0.12903225806451613,0.015151515151515152,0.34285714285714286
Taco Bell,Quesarito – Steak,0.51440329218107,0.29896907216494845,0.3125,0.0,0.09649122807017545,0.4738663897542402,0.24163568773234198,0.12903225806451613,0.015151515151515152,0.32857142857142857
Taco Bell,Chips and Nacho Cheese Sauce (V),0.17695473251028807,0.12371134020618556,0.0,0.0,0.02631578947368421,0.08618899273104881,0.08550185873605948,0.06451612903225806,0.007575757575757576,0.014285714285714285
Taco Bell,Nacho Fries (V) (New),0.2592592592592593,0.1752577319587629,0.0,0.0,0.02631578947368421,0.21772239529248877,0.12639405204460966,0.12903225806451613,0.007575757575757576,0.04285714285714286
Taco Bell,Nacho Fries BellGrande® (New),0.5802469135802469,0.40206185567010305,0.15625,0.0,0.04385964912280702,0.49809622706818973,0.26765799256505574,0.3225806451612903,0.015151515151515152,0.17142857142857143
Taco Bell,Nachos BellGrande® – Beef,0.6049382716049383,0.38144329896907214,0.1875,0.0,0.03508771929824561,0.36310141917618555,0.3011152416356877,0.4838709677419355,0.01893939393939394,0.21428571428571427
Taco Bell,Nachos BellGrande® – Chicken,0.588477366255144,0.35051546391752575,0.15625,0.0,0.052631578947368425,0.36310141917618555,0.2973977695167286,0.45161290322580644,0.01893939393939394,0.2714285714285714
Taco Bell,Nachos BellGrande® – Steak,0.588477366255144,0.36082474226804123,0.15625,0.0,0.04385964912280702,0.3561786085150571,0.2973977695167286,0.45161290322580644,0.01893939393939394,0.2571428571428571
Taco Bell,Beef Quesarito,0.5308641975308642,0.32989690721649484,0.34375,0.0,0.08771929824561404,0.48078920041536866,0.2453531598513011,0.1935483870967742,0.01893939393939394,0.3
Taco Bell,Black Bean Quesarito (V),0.51440329218107,0.28865979381443296,0.28125,0.0,0.052631578947368425,0.43579093111803396,0.26765799256505574,0.22580645161290322,0.01893939393939394,0.2571428571428571
Taco Bell,Quesadilla – Cheese (V),0.3827160493827161,0.24742268041237112,0.34375,0.0,0.07894736842105263,0.3423329871928003,0.13382899628252787,0.12903225806451613,0.007575757575757576,0.2571428571428571
Taco Bell,Quesadilla – Chicken,0.4156378600823045,0.25773195876288657,0.34375,0.0,0.12280701754385964,0.43232952578746975,0.13754646840148696,0.12903225806451613,0.007575757575757576,0.3714285714285714
Taco Bell,Quesadilla – Steak,0.42386831275720166,0.26804123711340205,0.34375,0.0,0.11403508771929825,0.4254067151263413,0.13754646840148696,0.12903225806451613,0.007575757575757576,0.3714285714285714
Taco Bell,Bacon Club Chalupa – Specialties,0.3580246913580247,0.26804123711340205,0.125,0.0,0.07894736842105263,0.29041190723433713,0.11152416356877323,0.06451612903225806,0.011363636363636364,0.2714285714285714
Taco Bell,Black Bean Chalupa – Specialties,0.2674897119341564,0.1443298969072165,0.0625,0.0,0.008771929824561403,0.14849428868120457,0.14126394052044608,0.16129032258064516,0.011363636363636364,0.12857142857142856
Taco Bell,Black Bean Crunchwrap Supreme – Specialties,0.4156378600823045,0.16494845360824742,0.09375,0.0,0.0,0.3734856351678782,0.28252788104089216,0.25806451612903225,0.022727272727272728,0.17142857142857143
Taco Bell,Black Bean Quesarito – Specialties,0.51440329218107,0.28865979381443296,0.28125,0.0,0.052631578947368425,0.43579093111803396,0.26765799256505574,0.22580645161290322,0.01893939393939394,0.2571428571428571
Taco Bell,Chalupa Supreme® – Specialties,0.28395061728395066,0.1752577319587629,0.125,0.0,0.03508771929824561,0.1934925579785393,0.11895910780669144,0.12903225806451613,0.011363636363636364,0.17142857142857143
Taco Bell,Cheesy Gordita Crunch – Specialties,0.40740740740740744,0.2783505154639175,0.28125,0.0,0.08771929824561404,0.29387331256490135,0.1486988847583643,0.16129032258064516,0.015151515151515152,0.2714285714285714
Taco Bell,Cheesy Roll Up – Specialties,0.14403292181069957,0.08247422680412371,0.125,0.0,0.02631578947368421,0.14849428868120457,0.05204460966542751,0.06451612903225806,0.030303030303030304,0.11428571428571427
Taco Bell,Crunchwrap Supreme® – Specialties,0.4320987654320988,0.2061855670103093,0.15625,0.0,0.03508771929824561,0.41502249913464867,0.2602230483271375,0.1935483870967742,0.022727272727272728,0.21428571428571427
Taco Bell,Crunchy Taco – Specialties,0.13580246913580246,0.08247422680412371,0.0625,0.0,0.03508771929824561,0.10695742471443406,0.04460966542750929,0.0967741935483871,0.030303030303030304,0.09999999999999999
Taco Bell,Nacho Cheese Doritos® Locos Taco – Specialties,0.13580246913580246,0.08247422680412371,0.0625,0.0,0.03508771929824561,0.12426445136725511,0.04460966542750929,0.0967741935483871,0.030303030303030304,0.09999999999999999
Taco Bell,Nachos BellGrande® – Specialties,0.6049382716049383,0.38144329896907214,0.1875,0.0,0.03508771929824561,0.36310141917618555,0.3011152416356877,0.4838709677419355,0.01893939393939394,0.21428571428571427
Taco Bell,Power Menu Bowl – Specialties,0.3827160493827161,0.18556701030927836,0.15625,0.0,0.11403508771929825,0.41502249913464867,0.18215613382899626,0.22580645161290322,0.007575757575757576,0.35714285714285715
Taco Bell,Quesadilla – Specialties,0.4156378600823045,0.25773195876288657,0.34375,0.0,0.12280701754385964,0.43232952578746975,0.13754646840148696,0.12903225806451613,0.007575757575757576,0.3714285714285714
Taco Bell,Quesarito – Specialties,0.5308641975308642,0.32989690721649484,0.34375,0.0,0.08771929824561404,0.48078920041536866,0.2453531598513011,0.1935483870967742,0.01893939393939394,0.3
Taco Bell,Soft Taco – Specialties,0.14403292181069957,0.08247422680412371,0.09375,0.0,0.03508771929824561,0.17272412599515405,0.05947955390334572,0.0967741935483871,0.003787878787878788,0.11428571428571427
Taco Bell,Soft Taco Supreme – Specialties,0.16872427983539093,0.09278350515463916,0.125,0.0,0.03508771929824561,0.17964693665628245,0.07063197026022304,0.0967741935483871,0.007575757575757576,0.12857142857142856
Taco Bell,Veggie Power Menu Bowl – Specialties,0.3497942386831276,0.16494845360824742,0.125,0.0,0.02631578947368421,0.28002769124264454,0.20817843866171,0.3225806451612903,0.007575757575757576,0.15714285714285714
Taco Bell,Black Beans & Rice (V),0.13580246913580246,0.02061855670103093,0.09375,0.0,0.052631578947368425,0.11041883004499828,0.11152416356877323,0.12903225806451613,0.0,0.04285714285714286
Taco Bell,Black Beans (V),0.037037037037037035,0.0,0.09375,0.0,0.052631578947368425,0.04638283142956041,0.026022304832713755,0.0967741935483871,0.0,0.014285714285714285
Taco Bell,Cinnabon® Delights™ (2 Pk) (V),0.12757201646090535,0.08247422680412371,0.03125,0.0,0.0,0.027345102111457256,0.05947955390334572,0.0,0.03787878787878788,0.014285714285714285
Taco Bell,Cinnabon® Delights™ (12 Pk – Serves 4) (V),0.7613168724279835,0.5360824742268041,0.375,0.5,0.06140350877192982,0.16580131533402562,0.38289962825278806,0.0967741935483871,0.22348484848484848,0.11428571428571427
Taco Bell,Cinnamon Twists (V),0.13580246913580246,0.051546391752577324,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.0966542750929368,0.0,0.04924242424242424,0.0
Taco Bell,Diablo Sauce Packet (V),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.010038075458636208,0.12267657992565055,0.0,0.0,0.11428571428571427
Taco Bell,Fire Sauce Packet (V),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.01869158878504673,0.12267657992565055,0.0,0.0,0.11428571428571427
Taco Bell,Hot Sauce Packet (V),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.015230183454482522,0.12267657992565055,0.0,0.0,0.11428571428571427
Taco Bell,Mild Sauce Packet (V),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.010038075458636208,0.12267657992565055,0.0,0.0,0.11428571428571427
Taco Bell,Blue Raspberry Freeze™ (16 oz) (New),0.09465020576131687,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.011768778123918312,0.10780669144981413,0.0,0.11363636363636365,0.11428571428571427
Taco Bell,Blue Raspberry Freeze™ (20 oz) (New),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.013499480789200418,0.13754646840148696,0.0,0.14393939393939395,0.11428571428571427
Taco Bell,Dragon Fruit Freeze (16 oz),0.1522633744855967,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.016960886119764627,0.17843866171003717,0.0,0.17803030303030304,0.11428571428571427
Taco Bell,Dragon Fruit Freeze (20 oz),0.18518518518518517,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.020422291450328835,0.21561338289962823,0.0,0.2159090909090909,0.11428571428571427
Taco Bell,Lowfat Milk – CA (Regional),0.07818930041152264,0.010309278350515464,0.0,0.0,0.008771929824561403,0.0446521287642783,0.04460966542750929,0.0,0.045454545454545456,0.11428571428571427
Taco Bell,Lowfat Milk – Federal (Regional),0.0617283950617284,0.010309278350515464,0.0,0.0,0.008771929824561403,0.034267912772585674,0.03345724907063197,0.0,0.03409090909090909,0.0857142857142857
Taco Bell,Midnight Berry Freeze™ (16 oz) (New),0.11111111111111112,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.011768778123918312,0.12639405204460966,0.0,0.12878787878787878,0.11428571428571427
Taco Bell,Midnight Berry Freeze™ (20 oz) (New),0.13580246913580246,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.013499480789200418,0.1561338289962825,0.0,0.1590909090909091,0.11428571428571427
Taco Bell,Mtn Dew® Baja Blast Freeze™ (16 oz),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.015230183454482522,0.1486988847583643,0.0,0.1553030303030303,0.11428571428571427
Taco Bell,Mtn Dew® Baja Blast Freeze™ (20 oz),0.1522633744855967,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.01869158878504673,0.18587360594795538,0.0,0.19318181818181818,0.11428571428571427
Taco Bell,Orange Juice,0.11111111111111112,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.006576670128071998,0.11895910780669144,0.0,0.10606060606060606,0.014285714285714285
Taco Bell,Premium Hot Coffee,0.00411522633744856,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.12267657992565055,0.0,0.0,0.014285714285714285
Taco Bell,Regular Iced Coffee,0.00411522633744856,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.12267657992565055,0.0,0.0,0.014285714285714285
Taco Bell,Water,0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.12267657992565055,0.0,0.0,0.11428571428571427
Taco Bell,Wild Strawberry Freeze™ (16 oz),0.11934156378600823,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.013499480789200418,0.1486988847583643,0.0,0.1553030303030303,0.11428571428571427
Taco Bell,Wild Strawberry Freeze™ (20 oz),0.1522633744855967,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.01869158878504673,0.18587360594795538,0.0,0.19318181818181818,0.11428571428571427
Taco Bell,Beef Burrito – Value Menu,0.3497942386831276,0.18556701030927836,0.125,0.0,0.02631578947368421,0.3354101765316719,0.18587360594795538,0.12903225806451613,0.011363636363636364,0.15714285714285714
Taco Bell,Cheesy Bean & Rice Burrito – Value Menu,0.34156378600823045,0.15463917525773196,0.09375,0.0,0.02631578947368421,0.304257528556594,0.20446096654275092,0.22580645161290322,0.011363636363636364,0.12857142857142856
Taco Bell,Cheesy Roll Up – Value Menu,0.14403292181069957,0.08247422680412371,0.125,0.0,0.02631578947368421,0.14849428868120457,0.05204460966542751,0.06451612903225806,0.030303030303030304,0.11428571428571427
Taco Bell,Chicken Chipotle Melt – Value Menu,0.1522633744855967,0.08247422680412371,0.0625,0.0,0.052631578947368425,0.18310834198684667,0.05204460966542751,0.03225806451612903,0.030303030303030304,0.15714285714285714
Taco Bell,Chips and Nacho Cheese Sauce – Value Menu,0.17695473251028807,0.12371134020618556,0.0,0.0,0.02631578947368421,0.08618899273104881,0.08550185873605948,0.06451612903225806,0.007575757575757576,0.014285714285714285
Taco Bell,Cinnamon Twists – Value Menu,0.13580246913580246,0.051546391752577324,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.0966542750929368,0.0,0.04924242424242424,0.0
Taco Bell,Loaded Nacho Taco – Value Menu,0.20164609053497942,0.1134020618556701,0.09375,0.0,0.03508771929824561,0.21079958463136034,0.08550185873605948,0.0967741935483871,0.007575757575757576,0.12857142857142856
Taco Bell,Bean Burrito,0.28395061728395066,0.08247422680412371,0.0625,0.0,0.0,0.3457943925233645,0.19702602230483268,0.3548387096774194,0.011363636363636364,0.17142857142857143
Taco Bell,Black Bean Chalupa,0.2674897119341564,0.1443298969072165,0.0625,0.0,0.008771929824561403,0.14849428868120457,0.14126394052044608,0.16129032258064516,0.011363636363636364,0.12857142857142856
Taco Bell,Black Bean Crunchwrap Supreme,0.4156378600823045,0.16494845360824742,0.09375,0.0,0.0,0.3734856351678782,0.28252788104089216,0.25806451612903225,0.022727272727272728,0.17142857142857143
Taco Bell,Black Bean Quesarito,0.51440329218107,0.28865979381443296,0.28125,0.0,0.052631578947368425,0.43579093111803396,0.26765799256505574,0.22580645161290322,0.01893939393939394,0.2571428571428571
Taco Bell,Black Beans & Rice,0.13580246913580246,0.02061855670103093,0.09375,0.0,0.052631578947368425,0.11041883004499828,0.11152416356877323,0.12903225806451613,0.0,0.04285714285714286
Taco Bell,Cheese Quesadilla,0.3827160493827161,0.24742268041237112,0.34375,0.0,0.07894736842105263,0.3423329871928003,0.13382899628252787,0.12903225806451613,0.007575757575757576,0.2571428571428571
Taco Bell,Cheesy Bean & Rice Burrito,0.34156378600823045,0.15463917525773196,0.09375,0.0,0.02631578947368421,0.304257528556594,0.20446096654275092,0.22580645161290322,0.011363636363636364,0.12857142857142856
Taco Bell,Cheesy Roll Up,0.14403292181069957,0.08247422680412371,0.125,0.0,0.02631578947368421,0.14849428868120457,0.05204460966542751,0.06451612903225806,0.030303030303030304,0.11428571428571427
Taco Bell,Chips and Nacho Cheese Sauce,0.17695473251028807,0.12371134020618556,0.0,0.0,0.02631578947368421,0.08618899273104881,0.08550185873605948,0.06451612903225806,0.007575757575757576,0.014285714285714285
Taco Bell,Cinnabon® Delights™ (2 Pack),0.12757201646090535,0.08247422680412371,0.03125,0.0,0.0,0.027345102111457256,0.05947955390334572,0.0,0.03787878787878788,0.014285714285714285
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4),0.7613168724279835,0.5360824742268041,0.375,0.5,0.06140350877192982,0.16580131533402562,0.38289962825278806,0.0967741935483871,0.22348484848484848,0.11428571428571427
Taco Bell,Cinnamon Twists,0.13580246913580246,0.051546391752577324,0.09375,0.0,0.052631578947368425,0.07234337140879196,0.0966542750929368,0.0,0.04924242424242424,0.0
Taco Bell,Hash Brown,0.12757201646090535,0.1134020618556701,0.0,0.0,0.052631578947368425,0.09311180339217723,0.04460966542750929,0.06451612903225806,0.0,0.0
Taco Bell,Power Menu Bowl – Veggie,0.3497942386831276,0.16494845360824742,0.125,0.0,0.02631578947368421,0.28002769124264454,0.20817843866171,0.3225806451612903,0.007575757575757576,0.15714285714285714
Taco Bell,Power Menu Bowl – Chicken,0.3827160493827161,0.18556701030927836,0.15625,0.0,0.11403508771929825,0.41502249913464867,0.18215613382899626,0.22580645161290322,0.007575757575757576,0.35714285714285715
Taco Bell,Power Menu Bowl – Steak,0.39094650205761317,0.1958762886597938,0.1875,0.0,0.09649122807017545,0.39771547248182765,0.18587360594795538,0.22580645161290322,0.007575757575757576,0.34285714285714286
Taco Bell,Power Menu Bowl – Veggie (V),0.3497942386831276,0.16494845360824742,0.125,0.0,0.02631578947368421,0.28002769124264454,0.20817843866171,0.3225806451612903,0.007575757575757576,0.15714285714285714
Taco Bell,Breakfast Crunchwrap – Bacon,0.5473251028806585,0.41237113402061853,0.34375,0.0,0.2368421052631579,0.4392523364485982,0.18215613382899626,0.12903225806451613,0.011363636363636364,0.2857142857142857
Taco Bell,Breakfast Crunchwrap – Sausage,0.588477366255144,0.4742268041237113,0.4375,0.0,0.2456140350877193,0.4184839044652129,0.18587360594795538,0.12903225806451613,0.011363636363636364,0.2857142857142857
Taco Bell,Breakfast Crunchwrap – Steak,0.5390946502057613,0.38144329896907214,0.34375,0.0,0.2456140350877193,0.44963655244029077,0.18587360594795538,0.12903225806451613,0.011363636363636364,0.32857142857142857
Taco Bell,Breakfast Salsa Packet (V),0.20987654320987653,0.12371134020618556,0.09375,0.0,0.052631578947368425,0.016960886119764627,0.12267657992565055,0.0,0.0,0.11428571428571427
Taco Bell,Cheesy Toasted Breakfast Burrito – Bacon,0.28395061728395066,0.15463917525773196,0.09375,0.0,0.1929824561403509,0.3007961232260298,0.13011152416356875,0.06451612903225806,0.011363636363636364,0.17142857142857143
Taco Bell,Cheesy Toasted Breakfast Burrito – Fiesta Potato (V),0.2757201646090535,0.13402061855670103,0.0625,0.0,0.16666666666666666,0.2592592592592593,0.1561338289962825,0.0967741935483871,0.011363636363636364,0.12857142857142856
Taco Bell,Cheesy Toasted Breakfast Burrito – Sausage,0.2757201646090535,0.16494845360824742,0.125,0.0,0.1842105263157895,0.25233644859813087,0.13011152416356875,0.06451612903225806,0.011363636363636364,0.14285714285714285
Taco Bell,Cinnabon® Delights™ (2 Pack) (V),0.12757201646090535,0.08247422680412371,0.03125,0.0,0.0,0.027345102111457256,0.05947955390334572,0.0,0.03787878787878788,0.014285714285714285
Taco Bell,Cinnabon® Delights™ (12 Pack – Serves 4) (V),0.7613168724279835,0.5360824742268041,0.375,0.5,0.06140350877192982,0.16580131533402562,0.38289962825278806,0.0967741935483871,0.22348484848484848,0.11428571428571427
Taco Bell,Grande Toasted Breakfast Burrito – Bacon,0.45679012345679015,0.29896907216494845,0.28125,0.0,0.39473684210526316,0.44617514710972656,0.17843866171003717,0.12903225806451613,0.011363636363636364,0.32857142857142857
Taco Bell,Grande Toasted Breakfast Burrito – Sausage,0.45679012345679015,0.3092783505154639,0.28125,0.0,0.39473684210526316,0.39771547248182765,0.17843866171003717,0.12903225806451613,0.011363636363636364,0.3
Taco Bell,Grande Toasted Breakfast Burrito – Steak,0.45679012345679015,0.2783505154639175,0.25,0.0,0.412280701754386,0.453097957770855,0.18215613382899626,0.12903225806451613,0.011363636363636364,0.3714285714285714
Taco Bell,Hash Brown (V),0.12757201646090535,0.1134020618556701,0.0,0.0,0.052631578947368425,0.09311180339217723,0.04460966542750929,0.06451612903225806,0.0,0.0
Taco Bell,Hash Brown Toasted Breakfast Burrito – Bacon,0.46502057613168724,0.32989690721649484,0.28125,0.0,0.2280701754385965,0.4392523364485982,0.17843866171003717,0.12903225806451613,0.007575757575757576,0.2857142857142857
Taco Bell,Hash Brown Toasted Breakfast Burrito – Sausage,0.46502057613168724,0.34020618556701027,0.28125,0.0,0.2192982456140351,0.3907926618206992,0.17843866171003717,0.12903225806451613,0.007575757575757576,0.24285714285714283
Taco Bell,Hash Brown Toasted Breakfast Burrito – Steak,0.46502057613168724,0.29896907216494845,0.25,0.0,0.2368421052631579,0.44617514710972656,0.18215613382899626,0.12903225806451613,0.007575757575757576,0.32857142857142857
Taco Bell,7-Up (16 fl oz),0.1522633744855967,0.07216494845360824,0.0625,0.0,0.11403508771929825,0.015576323987538943,0.12267657992565055,0.0,0.17424242424242425,0.0857142857142857
Taco Bell,Brisk® Mango Iced Tea (16 fl oz),0.07818930041152264,0.07216494845360824,0.0625,0.0,0.07894736842105263,0.008653513326410523,0.12267657992565055,0.0,0.09848484848484848,0.0857142857142857
Taco Bell,Brisk® Unsweetened No Lemon Iced Tea (16 fl oz),0.20987654320987653,0.07216494845360824,0.0625,0.0,0.09649122807017545,0.07234337140879196,0.12267657992565055,0.0,0.0,0.0857142857142857
Taco Bell,Diet Dr Pepper® (16 fl oz),0.20987654320987653,0.07216494845360824,0.0625,0.0,0.15789473684210525,0.07234337140879196,0.12267657992565055,0.0,0.0,0.0857142857142857
Taco Bell,Diet Mtn Dew® (16 fl oz),0.0,0.07216494845360824,0.0625,0.0,0.12280701754385964,0.0,0.12267657992565055,0.0,0.003787878787878788,0.0857142857142857
